SaleID,CustomerID,ProductID,SaleDate,Quantity,TotalPrice
10627,8826,1542,2024-02-27,5,195.6
10628,30907,46191,2023-10-07,2,43.1
10629,9927,8960,2023-08-27,2,511.28
10630,42729,13579,2024-06-04,2,235.04
10631,35208,44808,2024-09-24,3,527.55
10632,37206,4760,2025-01-31,5,2283.05
10633,4924,44657,2025-04-18,2,446.84
10634,41961,32626,2025-05-03,5,715.5
10635,49055,21601,2024-07-17,5,1910.85
10636,37227,8768,2024-03-24,5,2355.35
10637,10894,31992,2024-12-08,2,60.74
10638,18415,7548,2023-10-09,1,362.28
10639,14440,2485,2024-06-20,1,406.35
10640,23679,48301,2023-12-07,1,361.25
10641,655,8444,2024-06-12,3,1001.19
10642,48636,19892,2024-03-11,2,467.7
10643,40244,37086,2024-01-30,1,314.84
10644,42385,7242,2023-06-24,3,1156.8
10645,12277,26891,2023-08-24,1,227.66
10646,115,21460,2025-06-03,1,468.52
10647,35598,8413,2023-10-16,3,461.88
10648,43285,226,2025-06-03,5,393.6
10649,3394,45888,2023-08-25,5,2174.05
10650,10524,48470,2023-11-16,4,1180.64
10651,41979,47192,2024-05-16,4,1843.16
10652,9014,10196,2025-03-15,2,260.08
10653,22431,20029,2024-01-23,5,1673.15
10654,14837,28454,2023-09-02,3,1198.11
10655,34275,22412,2024-01-28,1,74.78
10656,23322,46621,2024-03-04,2,544.1
10657,20510,35822,2023-12-16,3,621.33
10658,47618,18318,2024-12-09,1,371.39
10659,28770,26571,2024-02-09,2,771.8
10660,33888,46685,2024-08-30,2,28.72
10661,2767,37371,2024-07-02,4,446.56
10662,25350,24460,2024-09-16,3,94.08
10663,15142,10216,2023-10-27,3,675.81
10664,20198,43096,2024-06-15,1,344.6
10665,18648,38515,2025-03-15,5,1687.2
10666,33824,14891,2024-07-12,2,671.92
10667,47129,17675,2024-09-21,1,455.5
10668,38746,47670,2025-04-29,2,74.8
10669,39768,6370,2024-12-30,1,31.91
10670,37958,18114,2024-06-26,2,552.2
10671,14573,7249,2023-10-09,3,624.24
10672,2915,3860,2024-10-26,4,1639.48
10673,6499,3048,2023-09-24,5,1459.25
10674,42364,35236,2024-05-20,4,1613.8
10675,40221,14189,2025-05-16,2,122.62
10676,9516,44737,2024-12-14,2,854.3
10677,47962,39390,2024-04-21,2,384.62
10678,49744,38932,2025-01-14,4,569.8
10679,6035,49410,2025-01-13,2,218.34
10680,15643,4487,2025-04-17,3,263.64
10681,32868,34392,2024-07-22,5,2237.25
10682,25529,12288,2024-06-28,1,170.26
10683,7388,2803,2023-06-21,3,345.42
10684,24999,20089,2023-12-15,4,688.96
10685,28001,16737,2024-11-05,4,787.72
10686,18878,27795,2025-03-07,4,717.08
10687,3327,47166,2023-07-03,1,298.16
10688,7297,6465,2023-07-27,3,1442.7
10689,32288,40247,2025-04-22,3,468.54
10690,30202,14185,2024-02-20,1,142.66
10691,36546,20440,2024-03-08,1,472.31
10692,10942,47385,2024-06-11,4,1070.08
10693,32867,41635,2024-02-15,1,273.05
10694,29410,49595,2024-03-28,5,122.05
10695,27401,44773,2024-10-01,4,956.96
10696,2684,11824,2023-07-31,5,136.45
10697,46649,15592,2024-07-17,5,189.65
10698,33471,38056,2024-12-30,4,1745.28
10699,17619,14232,2024-09-10,4,234.08
10700,26962,32249,2024-05-21,1,97.46
10701,9953,24787,2024-04-29,1,322.96
10702,40191,42035,2024-07-27,5,1282.75
10703,3835,24160,2024-07-10,1,99.38
10704,35580,29349,2023-10-07,2,442.84
10705,26903,19031,2024-12-01,3,850.35
10706,34644,14659,2024-08-17,2,843.78
10707,1054,29710,2023-09-15,5,104.05
10708,44470,13530,2024-11-03,1,213.13
10709,12107,17691,2024-08-18,5,2119.3
10710,30583,29327,2024-09-30,2,151.68
10711,27327,24124,2024-10-04,1,401.36
10712,2736,49369,2024-04-23,1,104.68
10713,13627,44007,2024-04-20,2,684.7
10714,9887,8728,2024-07-08,1,164.33
10715,8088,14070,2023-11-27,4,1874.12
10716,16691,16628,2023-10-16,1,419.2
10717,3904,35087,2023-07-18,3,434.76
10718,12471,40974,2024-11-19,5,115.9
10719,15739,34864,2024-07-06,1,42.61
10720,26449,9716,2024-07-17,4,1493.88
10721,6108,18536,2024-07-07,4,1019.8
10722,43683,14656,2025-04-20,5,35.85
10723,26587,32852,2024-06-20,1,313.23
10724,27413,42261,2024-05-09,5,1364.6
10725,15884,21387,2024-01-03,2,656.8
10726,12130,26381,2023-07-21,1,435.89
10727,44205,14127,2025-04-05,3,284.37
10728,39040,5453,2024-05-22,5,222.95
10729,18258,3079,2023-09-10,4,1869.24
10730,30022,22835,2024-12-30,5,1237.45
10731,12583,14489,2024-12-11,4,1669.08
10732,47558,37026,2024-08-27,2,134.62
10733,46987,31900,2025-04-25,2,35.28
10734,8234,44293,2024-01-07,4,686.2
10735,2050,40455,2025-06-03,4,1244.4
10736,16247,39106,2025-01-04,3,1086.48
10737,3356,42413,2023-08-22,4,401.88
10738,17315,11677,2023-10-29,4,859.28
10739,3904,44077,2023-11-14,5,2053.85
10740,33099,41285,2025-05-10,5,1380.75
10741,31416,30879,2024-10-12,1,189.53
10742,7386,7734,2024-06-14,4,1899.64
10743,10297,34271,2023-08-11,4,61.24
10744,22063,19639,2024-05-28,5,1596.35
10745,16208,26019,2023-11-05,1,345.07
10746,19940,11911,2024-01-14,3,853.08
10747,635,35446,2023-08-03,4,403.36
10748,4208,38273,2025-02-21,1,173.8
10749,21844,46448,2025-05-27,5,489.45
10750,12612,4975,2024-02-16,3,1273.89
10751,43738,36584,2025-01-27,5,1277.95
10752,16803,308,2023-10-04,2,297.06
10753,34493,9487,2024-03-19,3,649.68
10754,9508,4685,2023-08-05,4,992.88
10755,5302,49405,2024-07-22,3,643.02
10756,41529,11328,2024-11-05,2,432.74
10757,24477,5515,2024-04-20,1,49.6
10758,15682,22114,2024-01-12,1,294.35
10759,48928,2583,2024-05-17,4,838.4
10760,47884,43579,2025-06-17,1,264.55
10761,1687,9829,2023-12-02,4,1520.48
10762,48180,47453,2023-12-30,2,890.76
10763,2015,27471,2024-10-03,2,447.2
10764,41398,42650,2023-12-26,5,1407.85
10765,5693,24067,2025-06-18,2,779.04
10766,32629,5899,2025-04-06,2,969.3
10767,36356,11860,2024-06-22,1,235.06
10768,42410,33046,2024-09-18,3,530.37
10769,3796,6481,2024-02-23,4,719.4
10770,33455,18797,2023-09-16,1,76.59
10771,22831,5830,2025-06-07,4,1399.16
10772,39203,37625,2024-09-26,3,274.29
10773,19400,19111,2024-10-04,2,472.36
10774,40583,19503,2024-01-10,3,1233.12
10775,6620,19637,2025-02-26,5,1838.3
10776,692,30786,2024-10-11,2,707.3
10777,23756,16591,2024-01-05,1,402.53
10778,47660,15777,2024-01-14,5,531.0
10779,542,45624,2023-06-29,3,770.34
10780,2516,8588,2023-12-20,3,876.27
10781,42405,34535,2023-12-16,3,263.7
10782,784,19295,2023-11-21,1,363.95
10783,38352,29093,2024-01-22,2,713.04
10784,43282,5832,2024-04-13,1,453.04
10785,14863,26319,2023-10-04,4,1386.88
10786,25473,11184,2024-12-20,2,87.04
10787,13534,23127,2024-01-13,4,1758.04
10788,15772,34771,2023-09-07,1,404.05
10789,27617,30623,2023-11-16,3,1448.49
10790,44517,6012,2025-01-24,3,365.55
10791,43673,33637,2023-07-16,1,263.6
10792,8005,44920,2024-03-20,5,271.2
10793,40146,1738,2023-11-17,1,187.03
10794,23704,38099,2024-09-14,5,1600.9
10795,44855,2687,2024-02-25,2,573.5
10796,11583,47246,2023-08-28,2,435.2
10797,15144,49653,2024-07-30,3,1122.66
10798,17216,36255,2025-02-20,1,96.12
10799,31691,23209,2023-07-16,5,1859.0
10800,27573,10682,2023-10-11,3,775.92
10801,40845,32004,2025-03-31,3,231.18
10802,6933,23176,2025-02-07,1,189.29
10803,26953,48896,2023-11-16,3,525.3
10804,4639,30779,2025-03-14,3,525.12
10805,29767,20674,2024-12-23,2,901.98
10806,33101,9091,2025-03-20,5,74.0
10807,24635,23987,2023-12-15,3,576.84
10808,20019,29911,2023-08-13,4,134.64
10809,39201,27546,2024-08-14,1,33.55
10810,949,33604,2023-07-06,5,1170.75
10811,5003,33463,2025-01-04,5,1132.1
10812,49317,12646,2024-01-26,3,836.34
10813,19311,17287,2023-11-24,3,1146.93
10814,18957,22243,2023-08-15,5,1467.65
10815,21335,18030,2025-06-10,5,2278.9
10816,39693,28621,2024-03-17,4,135.28
10817,20320,33203,2024-05-18,4,1295.24
10818,34572,47319,2023-11-02,2,30.22
10819,49850,13540,2023-07-22,5,2272.95
10820,21811,42147,2023-10-02,3,1320.69
10821,47621,28445,2023-11-13,2,698.38
10822,39420,9313,2025-04-04,1,358.65
10823,26769,13731,2023-11-14,5,2255.3
10824,30124,29692,2024-11-06,4,541.12
10825,12984,34579,2025-05-20,3,594.3
10826,44063,25836,2023-12-09,4,119.0
10827,5510,40465,2025-03-27,4,1577.6
10828,1450,49906,2025-02-07,3,191.34
10829,15748,38021,2024-04-29,5,2160.35
10830,26868,20412,2024-07-22,1,84.44
10831,38309,35802,2024-07-03,2,801.28
10832,40127,19524,2024-08-07,5,1689.45
10833,10509,49954,2023-12-07,2,675.16
10834,18682,27673,2025-03-19,5,1554.05
10835,11510,26101,2025-02-26,4,1807.2
10836,17160,15973,2023-07-26,5,2114.1
10837,16303,41388,2023-12-19,2,810.18
10838,39607,43990,2023-12-12,1,266.53
10839,24897,9703,2023-11-17,1,255.06
10840,46013,43890,2024-02-04,3,1007.31
10841,31498,33832,2025-01-21,3,298.59
10842,41387,1939,2023-08-12,2,393.96
10843,28476,46829,2024-04-29,4,1533.0
10844,30462,7872,2023-12-21,1,398.95
10845,9705,20558,2024-05-27,3,834.24
10846,28791,49696,2024-02-21,4,247.12
10847,31366,1664,2024-12-25,5,2206.15
10848,2645,45003,2024-06-27,4,1366.12
10849,482,1217,2024-09-04,3,758.88
10850,48768,29829,2025-01-17,1,61.77
10851,49536,12943,2025-05-11,2,989.14
10852,40477,46948,2023-11-04,4,108.72
10853,15136,49553,2024-04-29,1,201.3
10854,6283,40174,2024-10-24,5,824.75
10855,7673,8651,2024-08-09,3,624.09
10856,8368,19598,2024-04-23,5,2172.75
10857,46087,36541,2023-07-08,1,494.34
10858,24467,11877,2024-04-28,4,61.92
10859,783,22837,2024-04-23,3,741.27
10860,38875,42291,2025-06-20,3,1232.82
10861,18708,10669,2024-09-09,2,456.0
10862,31951,30767,2023-10-16,3,417.84
10863,9187,5766,2023-11-15,1,300.22
10864,26870,25874,2023-09-05,1,476.42
10865,16853,28757,2024-08-16,3,1357.86
10866,22331,43831,2024-10-02,4,243.68
10867,29876,12925,2023-08-12,1,370.07
10868,6183,43729,2025-03-18,3,1104.36
10869,3292,40385,2023-11-08,5,2099.5
10870,15575,9406,2023-08-21,2,875.92
10871,18198,13390,2023-11-14,1,166.16
10872,17492,20591,2024-01-29,2,651.86
10873,9290,11976,2024-08-15,3,837.24
10874,41868,19090,2023-10-23,1,201.02
10875,18762,33582,2024-11-07,3,256.71
10876,16446,15316,2025-04-06,1,381.38
10877,28552,34456,2024-08-18,2,995.44
10878,38568,13001,2025-04-23,5,1132.4
10879,39986,22314,2024-03-31,5,2391.1
10880,14437,2135,2024-04-29,4,1924.32
10881,47536,5382,2025-02-04,3,205.47
10882,34705,21605,2024-09-08,2,15.8
10883,34515,7633,2024-01-14,3,143.91
10884,44519,12989,2024-04-16,2,709.38
10885,43191,9033,2023-12-05,3,421.44
10886,21006,28951,2024-10-17,2,385.16
10887,28084,46342,2024-09-22,2,772.12
10888,23511,49744,2024-05-17,4,1021.08
10889,24500,13231,2023-11-23,4,1658.32
10890,48445,1626,2024-01-05,1,301.25
10891,25136,42417,2024-05-14,3,1009.35
10892,25303,38585,2024-07-30,3,852.54
10893,28224,25925,2024-09-20,2,939.24
10894,21090,31040,2024-03-24,5,1646.3
10895,8621,42264,2023-07-09,3,1240.62
10896,4588,34716,2025-03-15,2,117.46
10897,33348,36554,2025-03-21,3,1143.24
10898,10777,31449,2025-03-11,2,269.84
10899,33820,41468,2024-10-17,1,460.04
10900,2483,33684,2023-08-06,1,407.54
10901,777,36344,2025-05-17,2,962.9
10902,4507,2024,2024-02-02,1,56.93
10903,1623,14198,2024-10-03,1,38.14
10904,23131,29767,2024-08-28,5,983.95
10905,14495,5529,2024-07-01,1,441.03
10906,14722,38292,2024-01-25,2,186.48
10907,12627,46997,2023-11-22,4,289.08
10908,9655,21447,2025-05-28,1,248.5
10909,6173,41562,2025-01-05,2,59.94
10910,5711,15799,2025-04-20,3,820.08
10911,11395,32019,2024-05-21,1,308.48
10912,2065,21658,2024-06-07,4,354.96
10913,42540,15556,2024-04-18,3,1106.61
10914,22315,47071,2025-02-10,1,264.91
10915,9868,38354,2025-05-07,5,2294.4
10916,509,19138,2024-06-04,3,82.95
10917,16155,29383,2023-08-10,2,642.92
10918,39878,6379,2025-04-25,4,679.76
10919,35533,46068,2024-11-01,1,317.57
10920,11737,13889,2023-07-18,5,307.25
10921,16802,18268,2024-09-13,3,479.46
10922,23073,21993,2023-08-03,2,410.92
10923,10426,26093,2025-04-28,2,151.54
10924,17435,20634,2025-03-21,2,831.54
10925,46427,24694,2024-06-11,2,936.66
10926,47154,32146,2025-01-18,4,656.04
10927,26014,22569,2023-11-06,1,222.01
10928,21715,8430,2024-12-15,2,410.52
10929,25808,15545,2025-01-30,2,221.5
10930,13285,28590,2025-04-09,5,47.45
10931,10845,19974,2024-06-23,4,1089.04
10932,17746,27856,2024-02-13,4,932.44
10933,15291,48463,2024-08-28,4,1713.68
10934,16219,7542,2024-07-12,4,1963.52
10935,44515,33358,2024-07-31,3,726.66
10936,8995,42940,2024-04-14,4,1635.32
10937,20600,41875,2023-09-22,3,259.2
10938,1540,13294,2024-05-20,4,1991.56
10939,20891,28285,2025-05-21,2,864.74
10940,13316,42944,2024-02-15,1,312.15
10941,11484,17206,2025-02-20,2,572.2
10942,41361,38106,2023-08-04,1,205.3
10943,24985,36193,2025-02-22,1,147.76
10944,9181,18854,2023-09-17,2,192.68
10945,36476,4454,2023-12-30,3,1277.19
10946,2139,32830,2024-03-17,2,248.38
10947,39576,3086,2025-05-08,4,173.56
10948,38172,14070,2023-11-02,2,937.06
10949,14101,1136,2023-07-26,1,154.81
10950,49764,26705,2024-11-25,1,24.64
10951,41895,996,2024-02-28,3,735.63
10952,25036,19410,2023-07-23,3,995.46
10953,29890,4311,2024-12-12,4,1447.28
10954,24917,46955,2023-09-12,3,1116.09
10955,21,28,2023-07-28,5,1361.35
10956,33922,33908,2023-11-03,5,1236.0
10957,4194,26672,2023-11-01,2,519.1
10958,29310,49514,2024-04-04,2,239.34
10959,42185,34600,2025-03-27,5,906.3
10960,24503,36997,2023-08-26,4,670.76
10961,17038,43812,2025-06-06,2,150.8
10962,7000,24496,2024-04-26,2,186.2
10963,29728,19321,2023-09-13,3,758.37
10964,31163,26357,2024-10-04,3,509.94
10965,7566,3877,2023-08-24,5,1668.2
10966,46277,16446,2024-12-20,1,46.51
10967,20230,38255,2024-01-16,3,797.16
10968,6494,2716,2023-10-04,5,186.2
10969,29682,20814,2025-02-10,5,1665.3
10970,43116,6758,2024-11-15,1,424.96
10971,13424,44523,2024-08-20,3,1254.15
10972,30833,7219,2024-12-30,5,417.15
10973,1994,23667,2024-02-25,5,1599.2
10974,21483,23227,2024-07-11,4,713.48
10975,15016,48596,2023-09-29,2,996.2
10976,45171,29246,2025-06-14,1,104.82
10977,430,542,2023-11-23,3,1069.77
10978,5463,41897,2024-04-29,4,1898.76
10979,1828,27509,2024-09-05,5,1010.6
10980,35506,18722,2025-05-24,1,119.05
10981,27231,48346,2025-01-02,1,248.93
10982,1634,34283,2023-10-30,2,309.68
10983,32745,3193,2024-02-29,4,1812.88
10984,35314,27677,2024-11-15,3,1340.07
10985,13849,40165,2024-08-08,3,380.19
10986,29697,18531,2024-09-16,5,512.9
10987,44457,26074,2025-05-28,2,522.44
10988,28359,49428,2023-06-22,1,123.63
10989,30387,31027,2025-02-20,2,872.84
10990,1004,21792,2025-01-26,3,1066.47
10991,514,40602,2023-12-04,1,327.67
10992,25909,40153,2023-10-10,2,715.32
10993,28463,35601,2025-03-12,5,420.55
10994,14343,14521,2025-03-22,5,1349.55
10995,32077,22857,2025-04-23,3,344.31
10996,20007,19841,2023-10-01,2,287.64
10997,27375,26367,2024-04-19,3,1415.52
10998,44329,42938,2023-10-29,5,377.8
10999,9614,5542,2023-09-01,4,1486.72
11000,22233,7444,2024-06-07,2,992.5
11001,11019,29113,2025-04-11,5,289.1
11002,12488,22375,2025-03-26,2,959.06
11003,1470,47863,2024-09-23,2,140.22
11004,4204,45631,2024-07-25,5,735.05
11005,27250,30823,2024-07-08,5,343.9
11006,29369,32576,2024-09-07,3,1221.69
11007,34712,17991,2025-06-05,3,502.92
11008,14222,32435,2025-01-03,2,933.5
11009,25397,19255,2023-11-29,5,1962.35
11010,23592,46159,2023-09-12,2,518.14
11011,41387,48438,2024-09-11,4,1976.08
11012,30600,37767,2023-09-24,2,773.9
11013,47776,49727,2024-07-05,3,120.9
11014,8091,9318,2024-01-07,1,130.31
11015,44837,15966,2024-03-14,2,387.72
11016,18279,34759,2025-02-04,3,878.61
11017,29122,8950,2024-06-14,5,1443.65
11018,6985,36468,2024-09-04,2,982.06
11019,15565,42850,2024-07-02,3,249.69
11020,43185,46885,2023-11-09,5,2203.8
11021,35109,4999,2024-10-19,5,1130.3
11022,26689,35145,2023-10-21,1,6.63
11023,23467,45211,2024-03-14,3,1180.65
11024,13379,35943,2024-11-12,5,187.4
11025,49869,46640,2024-02-29,4,1623.68
11026,27135,45926,2023-07-06,2,435.66
11027,5608,35584,2024-08-12,1,323.3
11028,6352,19055,2024-12-14,3,296.4
11029,13623,33590,2024-05-30,3,611.07
11030,18790,44655,2025-04-18,1,71.08
11031,21507,16808,2023-11-01,1,168.48
11032,25046,34102,2023-07-20,4,158.72
11033,11494,26437,2024-12-29,5,2270.3
11034,42202,12323,2025-04-11,2,675.14
11035,13806,20048,2024-04-03,4,1175.12
11036,33537,29945,2025-04-12,5,1999.85
11037,29479,9174,2024-04-23,4,832.36
11038,33964,19273,2025-02-11,4,435.72
11039,44823,35678,2024-04-10,1,379.75
11040,24779,978,2023-12-01,3,969.6
11041,21173,39851,2024-07-21,5,1688.1
11042,20987,40723,2024-09-19,5,689.6
11043,39348,3251,2023-07-24,1,302.04
11044,8023,49736,2024-09-08,4,1744.68
11045,15315,19949,2023-07-26,3,164.55
11046,47162,4955,2024-04-22,4,1716.8
11047,30974,44550,2024-01-13,4,440.28
11048,36983,33009,2023-12-24,2,566.38
11049,44310,10165,2025-06-10,3,425.07
11050,31631,13242,2024-11-01,4,1054.16
11051,21111,49337,2024-04-01,1,213.74
11052,35699,35158,2024-10-10,1,219.88
11053,47543,768,2024-01-20,1,35.81
11054,29924,44757,2023-07-23,3,990.42
11055,49038,41436,2023-09-17,1,5.5
11056,26394,15086,2023-12-20,2,776.02
11057,16434,37005,2024-09-17,2,658.26
11058,264,48189,2023-08-11,3,322.23
11059,5270,14228,2024-08-17,2,609.74
11060,1912,19211,2023-12-11,1,43.55
11061,39715,22439,2025-04-18,4,1098.88
11062,20484,31878,2024-02-12,5,1147.2
11063,48625,43594,2024-07-13,1,192.73
11064,36330,8122,2023-10-02,1,287.65
11065,7095,10856,2024-01-23,1,202.52
11066,46432,4161,2024-08-22,2,107.56
11067,1773,4884,2025-04-18,5,2009.9
11068,49430,20959,2024-06-07,3,1118.55
11069,3020,25670,2023-12-20,1,179.9
11070,34721,25568,2023-12-16,2,770.46
11071,35692,22366,2024-04-02,2,875.86
11072,13858,4868,2023-10-21,2,951.14
11073,31052,35692,2024-05-11,3,102.99
11074,38073,49607,2023-07-10,5,139.15
11075,9407,49127,2025-01-10,5,407.4
11076,36287,18626,2024-05-04,5,971.1
11077,38572,9895,2023-07-31,4,194.44
11078,23908,40830,2024-10-23,1,280.92
11079,12838,22615,2023-08-08,1,441.29
11080,35404,38644,2024-03-05,1,91.27
11081,35749,2927,2024-06-26,2,680.9
11082,17678,21747,2025-03-12,3,1345.95
11083,28613,3128,2023-10-03,1,137.74
11084,2983,15843,2024-11-30,1,424.94
11085,48506,23912,2024-01-06,4,1769.4
11086,27953,26087,2025-03-27,1,274.42
11087,136,25093,2025-04-09,4,1091.52
11088,49837,46500,2025-01-10,1,163.33
11089,34343,24756,2024-02-19,2,223.1
11090,18552,12817,2024-04-04,1,418.07
11091,35406,49371,2024-11-15,2,180.46
11092,43432,28090,2023-09-15,2,452.24
11093,16641,43650,2025-05-31,5,841.75
11094,8610,11911,2024-03-28,1,284.36
11095,42713,35994,2023-10-18,3,1491.39
11096,26557,8491,2025-02-15,3,588.9
11097,26732,22224,2025-01-25,1,442.0
11098,13524,37467,2025-05-31,5,1030.55
11099,10320,19290,2023-07-13,5,620.15
11100,33715,21900,2025-04-30,2,100.62
11101,26567,22084,2024-06-11,2,698.38
11102,18709,4102,2024-09-09,1,90.04
11103,45908,12161,2025-06-04,2,939.02
11104,24352,21713,2025-04-14,3,1133.82
11105,15488,47630,2025-01-09,4,783.8
11106,12040,9145,2024-12-28,5,734.3
11107,28241,9440,2024-11-11,5,523.85
11108,23234,14602,2024-04-18,1,395.95
11109,3803,31733,2023-10-07,4,1308.44
11110,33612,41878,2023-10-08,4,1022.0
11111,9331,49196,2023-07-03,3,631.62
11112,14945,43937,2025-01-03,1,208.94
11113,12931,19637,2024-11-11,1,367.66
11114,48794,3713,2025-01-18,1,102.0
11115,40651,24290,2024-08-09,1,236.61
11116,29406,45845,2023-11-28,5,289.55
11117,49257,5539,2024-11-09,3,989.94
11118,26824,38262,2025-01-19,3,186.87
11119,45582,38875,2024-06-01,4,1899.04
11120,4890,23708,2023-08-23,4,1288.64
11121,49506,9653,2023-09-03,3,622.77
11122,20486,38883,2025-06-10,1,61.84
11123,15069,41825,2025-06-11,1,48.03
11124,37605,26359,2025-04-20,4,1283.92
11125,32618,35601,2024-11-13,4,336.44
11126,25669,46712,2025-04-02,1,347.62
11127,25469,41828,2023-07-16,5,1180.0
11128,42985,19535,2023-08-15,4,1785.72
11129,31041,3267,2024-10-10,4,224.0
11130,11372,48597,2023-09-30,2,113.06
11131,33725,21845,2025-01-07,1,190.76
11132,44749,45195,2025-04-07,2,474.04
11133,41060,43270,2024-04-14,5,1271.15
11134,4893,21610,2025-04-08,5,1327.1
11135,2538,41457,2023-11-08,1,209.19
11136,26457,19464,2023-09-30,3,993.39
11137,39906,940,2023-08-25,2,295.98
11138,21571,39978,2025-04-27,3,157.14
11139,26361,49412,2023-11-19,2,571.46
11140,46546,49824,2025-04-09,3,1021.77
11141,17415,4453,2024-02-05,4,923.2
11142,894,36500,2024-03-28,4,114.0
11143,5791,10853,2025-05-24,5,1376.55
11144,43260,28699,2023-09-25,4,1417.6
11145,12764,17677,2024-07-16,3,72.12
11146,12375,17460,2025-02-08,5,2496.0
11147,6517,45961,2025-05-17,4,1784.96
11148,31648,21995,2023-08-20,3,356.61
11149,22769,27684,2024-04-06,3,750.81
11150,287,41360,2024-08-27,5,908.3
11151,44194,2434,2023-11-16,5,698.05
11152,31166,32244,2025-02-13,2,274.84
11153,783,28128,2024-05-25,5,1374.85
11154,19050,42826,2025-04-08,3,64.65
11155,45926,1385,2024-06-01,1,18.24
11156,8419,18946,2023-07-05,4,571.16
11157,1574,47027,2024-01-05,3,489.96
11158,13507,32521,2024-07-11,5,1485.8
11159,35050,24840,2025-01-05,4,1175.44
11160,45287,48007,2024-12-18,2,383.76
11161,1190,37961,2024-02-16,1,66.75
11162,43145,6790,2024-11-18,4,1575.28
11163,24571,21083,2025-06-17,3,1204.26
11164,38391,9880,2023-09-26,2,20.32
11165,40494,19027,2024-01-30,1,384.38
11166,25408,7025,2024-01-24,5,2353.3
11167,21284,14709,2024-01-24,4,87.16
