TransactionID,SaleID,TransactionDate,PaymentMethod
2434,44604,2023-10-27,Debit Card
2435,45175,2024-03-29,UPI
2436,25453,2024-12-31,UPI
2437,31247,2025-06-11,Debit Card
2438,8046,2025-04-16,PayPal
2439,8514,2024-09-23,Cash
2440,13478,2025-05-09,Cash
2441,6479,2025-05-28,Credit Card
2442,19831,2024-07-23,UPI
2443,19287,2025-03-03,Credit Card
2444,9196,2024-05-27,Credit Card
2445,48292,2024-12-29,PayPal
2446,47812,2025-03-07,Credit Card
2447,27981,2025-01-08,UPI
2448,3175,2025-03-11,Cash
2449,9951,2025-05-16,Credit Card
2450,48501,2025-02-24,Debit Card
2451,24962,2025-02-05,UPI
2452,26239,2025-05-04,Cash
2453,40689,2024-06-09,Debit Card
2454,2210,2024-12-28,UPI
2455,13106,2025-01-04,Cash
2456,22910,2025-04-04,Cash
2457,16495,2025-05-11,Credit Card
2458,33591,2025-05-08,Debit Card
2459,10963,2024-07-06,Debit Card
2460,3482,2025-06-02,Cash
2461,42606,2025-02-27,Cash
2462,6008,2025-01-31,UPI
2463,15021,2025-06-13,Credit Card
2464,15524,2024-08-20,Debit Card
2465,28492,2025-06-20,UPI
2466,25399,2025-05-24,UPI
2467,19128,2024-05-24,PayPal
2468,38129,2025-03-07,Credit Card
2469,5221,2025-06-17,UPI
2470,44299,2025-03-29,PayPal
2471,24988,2024-08-20,PayPal
2472,24683,2025-01-22,Credit Card
2473,42421,2025-03-19,UPI
2474,18998,2025-01-17,Credit Card
2475,4019,2024-01-16,Credit Card
2476,280,2024-01-02,Credit Card
2477,3909,2025-06-08,Debit Card
2478,26901,2025-03-09,UPI
2479,15977,2025-05-05,Debit Card
2480,20814,2025-05-22,Credit Card
2481,19159,2025-02-15,Credit Card
2482,21361,2024-05-21,Credit Card
2483,7658,2025-05-20,UPI
2484,12567,2025-05-29,Credit Card
2485,30915,2024-12-14,UPI
2486,18212,2025-05-16,UPI
2487,15452,2024-03-21,Debit Card
2488,15400,2024-12-23,Cash
2489,19120,2024-12-09,Credit Card
2490,49691,2025-01-26,PayPal
2491,4589,2024-07-26,UPI
2492,35009,2023-09-26,PayPal
2493,21683,2024-03-30,UPI
2494,44370,2025-04-16,UPI
2495,44739,2025-06-02,UPI
2496,21163,2025-04-19,Debit Card
2497,6035,2024-12-30,PayPal
2498,48329,2024-12-02,Credit Card
2499,26271,2024-03-06,Debit Card
2500,23205,2025-05-26,Cash
2501,12877,2024-09-19,Debit Card
2502,2904,2025-06-04,Debit Card
2503,22846,2024-08-23,Cash
2504,27416,2025-02-09,PayPal
2505,46286,2025-05-03,Credit Card
2506,40619,2024-11-09,PayPal
2507,40162,2025-06-03,Debit Card
2508,32698,2025-05-01,Debit Card
2509,20343,2023-09-09,Debit Card
2510,42376,2025-05-04,Cash
2511,42242,2024-08-09,UPI
2512,5775,2025-06-07,Cash
2513,16657,2024-05-17,Credit Card
2514,20658,2025-05-23,PayPal
2515,6949,2024-07-05,Debit Card
2516,37829,2025-02-10,Debit Card
2517,30753,2025-06-19,Credit Card
2518,43248,2025-01-08,UPI
2519,17289,2024-12-28,PayPal
2520,34995,2025-05-19,PayPal
2521,29587,2025-02-18,Credit Card
2522,36848,2024-11-25,Debit Card
2523,23733,2024-03-08,Debit Card
2524,3552,2024-12-16,Cash
2525,36127,2025-04-17,Credit Card
2526,7974,2025-01-04,Cash
2527,18111,2025-05-07,Credit Card
2528,23389,2024-07-31,UPI
2529,48401,2023-12-10,Credit Card
2530,15458,2025-06-13,UPI
2531,30064,2025-05-10,UPI
2532,47109,2024-03-01,UPI
2533,48927,2024-04-17,UPI
2534,24956,2024-09-21,UPI
2535,21823,2025-05-16,Debit Card
2536,22948,2024-10-29,Debit Card
2537,19666,2025-06-12,Credit Card
2538,48113,2025-04-27,Cash
2539,9281,2024-06-03,UPI
2540,44521,2025-06-01,Credit Card
2541,23420,2025-06-14,UPI
2542,4665,2023-11-29,PayPal
2543,2929,2025-03-31,PayPal
2544,36164,2025-06-05,UPI
2545,10829,2024-09-02,PayPal
2546,26257,2025-04-10,Credit Card
2547,22588,2024-01-31,Debit Card
2548,12872,2025-03-31,PayPal
2549,4618,2025-03-07,UPI
2550,35410,2024-11-06,Credit Card
2551,33707,2024-06-17,Cash
2552,22797,2025-04-17,Cash
2553,8239,2025-06-19,Debit Card
2554,47356,2024-12-20,Credit Card
2555,8665,2025-02-19,Credit Card
2556,32087,2025-03-21,PayPal
2557,3129,2025-01-24,UPI
2558,47978,2023-09-11,PayPal
2559,7918,2024-08-18,UPI
2560,27681,2024-11-08,PayPal
2561,20362,2025-01-23,UPI
2562,870,2024-05-22,Debit Card
2563,13607,2024-01-10,UPI
2564,25878,2025-06-07,PayPal
2565,15592,2025-05-23,PayPal
2566,13557,2024-07-25,UPI
2567,3600,2025-04-02,UPI
2568,924,2025-06-19,Debit Card
2569,45944,2024-10-11,UPI
2570,14106,2024-10-11,PayPal
2571,21693,2024-08-07,Cash
2572,39435,2025-03-30,UPI
2573,32971,2025-01-19,Cash
2574,33925,2025-02-08,Cash
2575,16993,2025-03-19,PayPal
2576,39868,2024-10-09,UPI
2577,15284,2024-08-03,UPI
2578,12831,2025-06-19,Debit Card
2579,35871,2025-06-01,Debit Card
2580,4349,2025-04-03,PayPal
2581,4062,2024-08-13,Debit Card
2582,40386,2024-07-15,Credit Card
2583,33349,2024-09-30,Cash
2584,23397,2025-05-01,PayPal
2585,40469,2024-11-30,Cash
2586,30582,2025-03-31,UPI
2587,725,2024-09-15,Debit Card
2588,17274,2025-06-20,Cash
2589,33769,2025-01-13,Credit Card
2590,34416,2025-03-23,UPI
2591,19074,2025-03-14,Cash
2592,21799,2025-04-15,UPI
2593,15185,2025-05-21,Cash
2594,48603,2025-05-25,Credit Card
2595,34159,2025-02-11,Credit Card
2596,31387,2025-01-28,UPI
2597,17301,2024-12-31,Credit Card
2598,15640,2025-01-12,Debit Card
2599,46277,2023-11-19,PayPal
2600,14631,2025-06-05,Cash
2601,15543,2025-03-10,Debit Card
2602,11222,2025-02-25,Debit Card
2603,5369,2025-04-18,Cash
2604,4368,2024-10-01,Cash
2605,33622,2024-09-13,Credit Card
2606,30108,2025-02-22,Cash
2607,37695,2025-02-23,Debit Card
2608,15827,2025-01-27,PayPal
2609,33387,2024-04-08,PayPal
2610,30932,2024-04-13,Cash
2611,33733,2025-05-05,Cash
2612,18941,2025-06-12,Debit Card
2613,6728,2024-10-23,UPI
2614,502,2024-05-24,PayPal
2615,5078,2025-04-26,Cash
2616,717,2025-02-11,Cash
2617,48215,2025-02-16,Debit Card
2618,36491,2025-04-03,PayPal
2619,28480,2024-10-28,UPI
2620,44127,2025-04-05,Credit Card
2621,45706,2024-12-26,Debit Card
2622,9591,2025-06-05,Debit Card
2623,1536,2024-07-27,Credit Card
2624,4958,2025-03-29,Debit Card
2625,10722,2025-05-08,Credit Card
2626,16236,2025-03-20,Credit Card
2627,41457,2025-05-09,PayPal
2628,21777,2024-10-03,Debit Card
2629,37384,2024-07-31,Cash
2630,11801,2025-06-20,UPI
2631,7843,2024-06-24,UPI
2632,34508,2025-01-14,UPI
2633,18045,2025-03-01,Cash
2634,48979,2024-12-30,Cash
2635,49370,2025-03-19,Credit Card
2636,26082,2024-12-16,UPI
2637,2002,2024-12-15,PayPal
2638,41433,2025-06-03,Debit Card
2639,35871,2024-10-23,Cash
2640,12777,2025-02-16,UPI
2641,10035,2024-10-29,PayPal
2642,21970,2024-12-01,Credit Card
2643,3182,2025-04-09,Debit Card
2644,11291,2025-05-27,Debit Card
2645,39123,2024-10-01,PayPal
2646,43323,2025-01-13,Debit Card
2647,45510,2024-06-09,Credit Card
2648,23859,2025-03-04,PayPal
2649,1346,2025-03-25,PayPal
2650,41521,2025-05-18,PayPal
2651,26935,2025-03-11,Credit Card
2652,49909,2025-06-10,UPI
2653,43164,2025-05-22,PayPal
2654,37927,2024-11-30,PayPal
2655,6148,2024-07-26,UPI
2656,10885,2025-02-11,Credit Card
2657,10659,2025-05-31,Credit Card
2658,14046,2023-12-09,PayPal
2659,31262,2024-08-02,UPI
2660,11070,2023-12-24,Cash
2661,47516,2025-05-30,Credit Card
2662,36859,2025-06-04,PayPal
2663,41580,2024-08-26,Cash
2664,23807,2024-01-01,UPI
2665,24583,2024-12-23,PayPal
2666,23685,2025-06-19,PayPal
2667,27709,2024-12-22,PayPal
2668,23338,2024-06-18,Debit Card
2669,39834,2024-10-30,UPI
2670,28389,2025-06-11,Debit Card
2671,36068,2024-09-18,Cash
2672,27657,2024-11-19,Debit Card
2673,17813,2025-02-16,UPI
2674,18298,2025-05-30,UPI
2675,33405,2025-03-13,Debit Card
2676,36893,2025-05-12,Credit Card
2677,6145,2024-03-08,UPI
2678,3824,2024-03-03,Debit Card
2679,9892,2024-07-27,PayPal
2680,33643,2024-04-23,Credit Card
2681,37390,2024-12-02,PayPal
2682,30006,2025-03-26,PayPal
2683,37213,2025-05-30,Credit Card
2684,38172,2025-06-17,Cash
2685,11149,2025-01-21,Cash
2686,13590,2025-06-20,Debit Card
2687,7154,2025-05-08,PayPal
2688,42201,2025-06-04,Credit Card
2689,25400,2025-05-04,Cash
2690,34188,2025-06-04,Debit Card
2691,9611,2024-12-23,Debit Card
2692,244,2025-04-25,Debit Card
2693,16743,2025-02-26,PayPal
2694,33075,2024-10-22,UPI
2695,24312,2025-03-21,UPI
2696,37428,2025-05-07,UPI
2697,24947,2025-01-22,PayPal
2698,47218,2025-04-20,Credit Card
2699,24455,2024-05-06,UPI
2700,28015,2025-05-20,UPI
2701,39748,2025-06-07,Cash
2702,46788,2024-06-16,PayPal
2703,32787,2025-06-10,Debit Card
2704,33081,2025-02-13,PayPal
2705,40898,2025-01-10,Credit Card
2706,1175,2023-12-20,Credit Card
2707,42728,2025-01-28,Cash
2708,42887,2024-05-27,PayPal
2709,10993,2025-06-16,Debit Card
2710,7096,2025-02-27,Cash
2711,27180,2024-08-08,Credit Card
2712,31327,2024-09-02,Credit Card
2713,26515,2023-12-28,Cash
2714,1816,2024-04-27,Debit Card
2715,1167,2025-01-13,Debit Card
2716,24530,2024-12-09,Cash
2717,31716,2024-09-20,Debit Card
2718,14812,2025-06-06,PayPal
2719,11910,2024-08-01,Debit Card
2720,45868,2024-10-17,Credit Card
2721,32536,2025-06-01,Cash
2722,47543,2025-05-15,Cash
2723,26452,2024-12-28,Cash
2724,42913,2025-04-20,Credit Card
2725,1219,2024-12-04,Credit Card
2726,41984,2025-06-12,Credit Card
2727,32961,2024-07-10,UPI
2728,35239,2024-08-06,Debit Card
2729,2987,2024-05-28,Credit Card
2730,46871,2025-03-03,UPI
2731,10545,2025-06-19,Cash
2732,3694,2024-12-02,Debit Card
2733,49541,2025-03-19,Debit Card
2734,3127,2025-02-04,Debit Card
2735,29472,2023-12-02,UPI
2736,23667,2024-12-05,Cash
2737,21144,2025-03-29,UPI
2738,71,2025-05-01,Credit Card
2739,22727,2025-02-23,Debit Card
2740,47941,2025-03-05,Credit Card
2741,48071,2023-10-27,Credit Card
2742,13208,2025-05-02,Debit Card
2743,31997,2024-08-22,UPI
2744,4757,2025-02-15,Credit Card
2745,7620,2024-04-30,UPI
2746,2387,2025-06-11,Debit Card
2747,39970,2025-01-23,UPI
2748,13329,2025-05-11,Debit Card
2749,22765,2025-05-05,Credit Card
2750,11141,2025-02-08,Debit Card
2751,35373,2025-04-19,UPI
2752,26361,2025-04-18,Cash
2753,12192,2023-09-16,UPI
2754,24078,2025-03-21,UPI
2755,3498,2025-05-14,Cash
2756,13069,2025-06-19,Debit Card
2757,5390,2025-06-09,Debit Card
2758,12338,2025-04-06,Cash
2759,43946,2024-06-17,Debit Card
2760,43141,2024-08-06,Debit Card
2761,30316,2025-06-11,Debit Card
2762,7134,2024-12-15,PayPal
2763,29669,2024-08-16,Credit Card
2764,21707,2025-04-08,Debit Card
2765,32489,2023-11-14,Credit Card
2766,14973,2025-05-05,Debit Card
2767,14950,2025-02-05,UPI
2768,4075,2024-12-10,UPI
2769,44191,2024-01-30,Debit Card
2770,34743,2025-01-05,Debit Card
2771,17516,2025-05-21,Credit Card
2772,39803,2025-02-08,UPI
2773,31907,2025-01-29,Cash
2774,14033,2024-11-29,PayPal
2775,10920,2024-08-14,Credit Card
2776,24829,2025-03-20,Credit Card
2777,11614,2024-04-30,UPI
2778,22941,2025-04-11,PayPal
2779,29922,2025-04-04,UPI
2780,41390,2024-12-14,UPI
2781,21509,2025-04-26,Cash
2782,29629,2024-08-24,Credit Card
2783,19847,2025-01-27,Credit Card
2784,8516,2024-07-28,Credit Card
2785,6408,2025-01-22,PayPal
2786,33940,2024-10-21,UPI
2787,4022,2025-03-21,PayPal
2788,44033,2024-06-23,UPI
2789,36885,2024-12-23,PayPal
2790,14819,2024-08-22,Cash
2791,30085,2024-06-29,UPI
2792,10528,2025-06-14,Credit Card
2793,21609,2024-09-19,Cash
2794,38250,2025-06-14,Debit Card
2795,25621,2024-07-29,Credit Card
2796,5872,2023-12-18,Cash
2797,15040,2025-02-28,UPI
2798,5624,2024-05-25,Cash
2799,41212,2024-08-25,UPI
2800,11274,2025-04-23,Debit Card
2801,29709,2025-01-17,Cash
2802,33603,2024-07-18,PayPal
2803,16757,2024-11-25,UPI
2804,47833,2024-08-19,PayPal
2805,47763,2025-04-09,UPI
2806,30424,2025-04-10,PayPal
2807,19546,2024-12-05,PayPal
2808,29226,2024-10-10,Cash
2809,4763,2025-01-24,UPI
2810,34062,2025-03-10,Cash
2811,3710,2025-01-17,PayPal
2812,4043,2023-12-06,Cash
2813,49902,2024-10-11,PayPal
2814,18763,2025-02-09,Debit Card
2815,24268,2025-02-14,Debit Card
2816,8003,2025-02-19,Credit Card
2817,32996,2024-11-01,UPI
2818,44094,2025-04-13,Credit Card
2819,39467,2025-05-27,Credit Card
2820,10381,2024-05-18,Cash
2821,26051,2025-05-24,Cash
2822,44700,2024-07-18,PayPal
2823,29602,2024-12-14,PayPal
2824,166,2025-05-03,Debit Card
2825,25320,2025-06-07,Cash
2826,4772,2025-04-18,Credit Card
2827,9360,2025-06-16,PayPal
2828,13443,2024-07-17,Cash
2829,3556,2023-12-18,Debit Card
2830,13879,2025-04-13,Debit Card
2831,45548,2025-06-11,PayPal
2832,39467,2024-09-16,UPI
2833,20330,2025-02-11,UPI
2834,5723,2025-04-27,Cash
2835,12465,2024-06-05,Credit Card
2836,5497,2025-03-15,PayPal
2837,15165,2024-01-21,PayPal
2838,1161,2025-01-11,Debit Card
2839,40519,2025-02-25,Debit Card
2840,2905,2024-03-14,UPI
2841,21567,2025-04-25,Cash
2842,33405,2024-07-11,Credit Card
2843,18501,2024-12-12,PayPal
2844,33104,2025-02-20,Credit Card
2845,12059,2025-01-11,UPI
2846,5198,2024-04-21,UPI
2847,40455,2025-01-22,PayPal
2848,44630,2025-01-04,UPI
2849,14497,2025-06-15,Credit Card
2850,32873,2024-12-08,PayPal
2851,22375,2025-01-26,Debit Card
2852,42942,2024-01-05,Credit Card
2853,36449,2024-05-25,UPI
2854,43217,2025-05-02,Debit Card
2855,47108,2025-05-07,UPI
2856,18891,2024-10-19,Cash
2857,47602,2024-12-26,PayPal
2858,43414,2024-02-13,Credit Card
2859,256,2025-04-11,Cash
2860,14639,2023-12-22,PayPal
2861,20376,2024-12-01,Debit Card
2862,49967,2025-03-25,Debit Card
2863,8308,2024-08-11,Debit Card
2864,23237,2023-10-22,PayPal
2865,27780,2025-02-25,Credit Card
2866,42394,2025-04-24,PayPal
2867,40207,2025-03-13,Debit Card
2868,32054,2025-01-16,Credit Card
2869,11615,2025-05-15,Credit Card
2870,17771,2024-04-14,Debit Card
2871,43237,2023-12-02,Cash
2872,30495,2024-12-07,UPI
2873,19186,2025-03-19,Cash
2874,37234,2025-06-12,Cash
2875,8018,2024-10-08,Cash
2876,1118,2025-06-04,Credit Card
2877,6215,2025-06-08,Credit Card
2878,12039,2023-11-06,Debit Card
2879,24602,2025-04-15,Credit Card
2880,49636,2025-03-16,PayPal
2881,19699,2025-06-18,Cash
2882,38435,2024-10-14,Cash
2883,19867,2023-12-15,Cash
2884,22025,2024-04-06,PayPal
2885,20660,2025-03-26,UPI
2886,41489,2025-01-20,Debit Card
2887,33349,2025-04-28,Cash
2888,23881,2024-07-30,Debit Card
2889,25594,2024-03-09,Credit Card
2890,45756,2024-10-31,UPI
2891,26265,2025-03-10,UPI
2892,15796,2025-05-28,Credit Card
2893,8929,2025-01-15,Cash
2894,48990,2025-06-03,PayPal
2895,3909,2024-05-04,UPI
2896,10146,2025-05-19,PayPal
2897,7664,2024-06-22,UPI
2898,894,2024-11-08,Credit Card
2899,12644,2025-06-20,PayPal
2900,19382,2025-02-08,UPI
2901,26546,2025-05-04,Credit Card
2902,16225,2024-09-23,Credit Card
2903,909,2025-01-09,Credit Card
2904,39832,2025-05-03,UPI
2905,44305,2025-03-07,Debit Card
2906,45794,2024-08-07,Credit Card
2907,31919,2025-03-25,UPI
2908,24219,2025-05-28,Debit Card
2909,5300,2025-06-15,Credit Card
2910,18974,2025-05-09,Debit Card
2911,1950,2024-09-17,UPI
2912,14126,2025-05-30,Credit Card
2913,24480,2024-06-01,Credit Card
2914,49301,2024-02-26,PayPal
2915,18974,2024-07-25,Cash
2916,49082,2024-11-30,UPI
2917,35896,2024-12-25,Cash
2918,15123,2025-01-06,PayPal
2919,6164,2024-12-02,Debit Card
2920,43019,2024-09-16,Debit Card
2921,20543,2025-03-09,PayPal
2922,20496,2024-12-08,PayPal
2923,10088,2025-04-08,Credit Card
2924,29921,2025-05-25,Debit Card
2925,46181,2023-12-14,Debit Card
2926,43903,2025-03-14,Cash
2927,32854,2025-04-18,Debit Card
2928,21768,2025-06-15,Credit Card
2929,30845,2025-02-13,PayPal
2930,37616,2024-12-30,Debit Card
2931,9497,2025-03-05,Credit Card
2932,26417,2024-11-27,Credit Card
2933,40681,2024-04-04,PayPal
2934,28408,2025-06-08,Credit Card
2935,23938,2024-08-31,Debit Card
2936,45414,2025-02-11,Cash
2937,26568,2024-12-03,PayPal
2938,7011,2024-01-29,Credit Card
2939,7739,2023-12-30,Cash
2940,20330,2024-10-25,Credit Card
2941,32974,2025-04-21,PayPal
2942,6882,2025-02-26,Cash
2943,17343,2025-05-29,Cash
2944,2360,2025-05-22,UPI
2945,34062,2025-02-18,UPI
2946,8928,2024-06-13,UPI
2947,27589,2024-04-09,Credit Card
2948,2456,2024-07-21,Cash
2949,33466,2025-06-17,PayPal
2950,42598,2024-08-25,Debit Card
2951,5312,2024-03-26,PayPal
2952,16456,2024-01-01,Credit Card
2953,42389,2024-08-06,UPI
2954,1320,2024-07-28,PayPal
2955,31474,2025-05-06,Credit Card
2956,26596,2024-08-20,Cash
2957,2038,2024-02-10,PayPal
2958,8354,2024-09-12,UPI
2959,32228,2025-03-02,Cash
2960,38271,2024-01-16,Credit Card
2961,27192,2025-05-23,UPI
2962,24774,2025-01-31,UPI
2963,40223,2025-06-03,UPI
2964,48715,2025-03-15,Credit Card
2965,14962,2024-11-23,Debit Card
2966,36592,2025-05-16,Credit Card
2967,20422,2024-11-14,Credit Card
2968,8,2025-03-30,Debit Card
2969,2369,2023-12-05,UPI
2970,20310,2025-03-27,Credit Card
2971,26770,2024-11-13,Credit Card
2972,23228,2025-02-25,PayPal
2973,20563,2024-12-11,PayPal
2974,10262,2025-02-07,Credit Card
2975,39734,2024-10-04,UPI
2976,4726,2024-12-19,Credit Card
2977,27437,2024-10-17,Cash
2978,41942,2024-12-13,Credit Card
2979,22394,2024-12-23,Debit Card
2980,15887,2023-12-07,Credit Card
2981,26966,2023-09-28,Credit Card
2982,28455,2023-12-01,Cash
2983,29622,2024-11-05,UPI
2984,29618,2025-04-06,PayPal
2985,9612,2024-09-12,Debit Card
2986,9523,2025-06-03,PayPal
2987,21864,2025-04-26,Debit Card
2988,24372,2024-06-15,Debit Card
2989,8206,2025-06-05,Debit Card
2990,23636,2024-08-31,Credit Card
2991,24263,2025-05-23,UPI
2992,6401,2024-08-31,Cash
2993,22177,2025-05-06,Cash
2994,47979,2024-12-25,UPI
2995,19425,2025-05-12,Cash
2996,20398,2025-01-29,Cash
2997,4662,2025-04-03,Credit Card
2998,23405,2025-05-08,Debit Card
2999,26964,2025-05-31,Debit Card
3000,23136,2024-12-30,PayPal
3001,7034,2024-09-27,Cash
3002,19755,2025-06-13,Cash
3003,37732,2024-12-01,Credit Card
3004,34185,2024-10-06,UPI
3005,21126,2025-05-09,Cash
3006,23813,2025-04-01,Credit Card
3007,44299,2025-06-14,Cash
3008,31619,2025-03-22,Credit Card
3009,2227,2024-09-26,Cash
3010,43844,2025-02-19,Credit Card
3011,33323,2025-02-14,PayPal
3012,20138,2024-10-16,Debit Card
3013,31829,2025-05-01,UPI
3014,21857,2025-05-23,Credit Card
3015,2674,2025-06-05,Debit Card
3016,1154,2025-03-05,Debit Card
3017,24684,2025-04-06,Cash
3018,41304,2024-10-02,PayPal
3019,37148,2025-06-04,Credit Card
3020,48002,2025-03-19,UPI
3021,22599,2025-04-16,PayPal
3022,46097,2025-05-10,Cash
3023,31972,2025-04-16,Cash
3024,13748,2024-05-29,Credit Card
3025,45492,2023-12-12,Debit Card
3026,38745,2025-03-19,UPI
3027,30322,2025-04-26,Debit Card
3028,1778,2024-07-12,PayPal
3029,38510,2024-05-27,Cash
3030,17127,2024-09-21,Cash
3031,33625,2025-04-14,PayPal
3032,28600,2024-03-24,Credit Card
3033,954,2025-02-24,Credit Card
3034,37263,2025-02-20,Credit Card
3035,41679,2025-03-01,Cash
3036,34677,2023-11-02,Debit Card
3037,41837,2024-10-03,Credit Card
3038,43537,2025-04-18,UPI
3039,7212,2025-02-28,UPI
3040,29564,2024-08-23,Cash
3041,46472,2023-11-20,UPI
3042,17224,2024-11-07,PayPal
3043,5931,2023-12-29,Credit Card
3044,3249,2024-06-17,Cash
3045,30121,2024-03-31,Cash
3046,47952,2023-12-17,Debit Card
3047,7622,2025-06-04,Debit Card
3048,30715,2025-02-12,Debit Card
3049,11071,2025-03-19,UPI
3050,33184,2024-05-16,PayPal
3051,27991,2024-05-14,Debit Card
3052,9105,2025-06-14,UPI
3053,33694,2025-01-19,Debit Card
3054,28580,2025-05-19,Credit Card
3055,37722,2025-03-25,PayPal
3056,35013,2024-07-24,Credit Card
3057,18150,2025-02-03,Debit Card
3058,41426,2024-08-25,UPI
3059,31764,2024-06-13,PayPal
3060,24650,2025-01-28,Cash
3061,4642,2025-06-12,Debit Card
3062,19948,2024-10-04,Debit Card
3063,24969,2025-05-23,Cash
3064,8790,2025-06-03,Cash
3065,395,2024-12-06,Debit Card
3066,13265,2025-06-16,Cash
3067,16639,2024-07-21,Debit Card
3068,23494,2024-04-17,PayPal
3069,21405,2024-10-13,Credit Card
3070,36075,2024-11-11,Debit Card
3071,20021,2025-05-22,Cash
3072,7240,2025-06-12,PayPal
3073,12960,2025-04-02,Debit Card
3074,46439,2024-02-26,UPI
3075,19324,2025-04-14,Cash
3076,36764,2025-05-23,Cash
3077,45702,2025-02-04,Debit Card
3078,30970,2024-05-21,Credit Card
3079,44200,2025-05-25,Debit Card
3080,32925,2024-12-31,UPI
3081,7872,2024-03-16,Credit Card
3082,25615,2024-08-31,Cash
3083,8390,2025-04-15,Cash
3084,12897,2025-05-15,UPI
3085,6882,2025-03-15,UPI
3086,19809,2024-12-28,Debit Card
3087,19618,2024-12-05,UPI
3088,46849,2024-12-04,UPI
3089,21612,2025-02-01,Credit Card
3090,17309,2025-06-06,PayPal
3091,11994,2024-11-25,Debit Card
3092,47631,2024-07-14,Debit Card
3093,3685,2024-11-23,Credit Card
3094,31965,2024-04-28,Credit Card
3095,25423,2025-02-03,Credit Card
3096,11481,2025-01-28,PayPal
3097,48776,2025-01-17,Cash
3098,21550,2025-02-26,Credit Card
3099,20740,2025-05-25,Cash
3100,13695,2025-02-28,Debit Card
3101,46528,2025-03-30,PayPal
3102,38746,2024-12-16,Debit Card
3103,1017,2025-02-01,PayPal
3104,22960,2024-11-27,PayPal
3105,29104,2025-02-19,PayPal
3106,34144,2024-11-07,Cash
3107,25917,2025-06-19,Credit Card
3108,5922,2024-07-02,PayPal
3109,13226,2025-06-17,Debit Card
3110,47688,2024-09-26,Cash
3111,13204,2024-06-28,Credit Card
3112,17973,2023-11-24,UPI
3113,14118,2024-12-05,Cash
3114,9820,2025-04-30,UPI
3115,5560,2023-12-24,Cash
3116,46189,2025-06-16,Debit Card
3117,37928,2025-05-28,UPI
3118,33840,2024-10-24,UPI
3119,40257,2025-01-14,Debit Card
3120,40094,2025-04-28,PayPal
3121,43166,2024-12-24,Credit Card
3122,40722,2024-03-28,UPI
3123,30831,2025-06-19,PayPal
3124,42758,2024-11-02,Debit Card
3125,19292,2023-09-06,Cash
3126,19845,2025-01-17,Debit Card
